image,MEL,NV,BCC,AK,BKL,DF,VASC,SCC,UNK,label
ISIC_0028318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0061749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0010323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0058542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
ISIC_0030132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0024381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0000367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0014419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0057616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0069124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0067623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0024708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0071530,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0029078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0028001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0028468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0031791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0031205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0062847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0030990,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0010490,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0013166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0012685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0026763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0027935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0063880,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0056622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0026570,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0033837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0025139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0012261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0030159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0068416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0014225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0063763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0000357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0031954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0028538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0054149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0027022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0033351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0033342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0067292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0027428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0055695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0010187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0033273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0056517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0031329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0029256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0065800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ISIC_0026595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0029953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0009958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0032085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0065931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0068651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0070203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0071333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ISIC_0069439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
